serial_scrambled	BSA21_final_wt	DVSex21	Ragecat	HHincomex	RClassGP	hedqual2x	MarStat6x	HhlChlGpdx	PMSx	HomoSexx	Partyfwx	Politicsx	Votedx	Spend1x	dolex	TAXSPENDx	EQOPPGAYx	EQOPPTx	CHOPWOMMx	EQOPPBLKx	TBirCertx	EqOpDisx	EqOpMhx	welfare2	leftrigh	libauth	NHSSatx	GPSatx	NHSFProbx	NHSAccx
1046662	.850807650644681	2	7	3	4	2	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	3.25	2.4	3.66666666666667	-1	-1	-1	-1
1016801	.380566067014088	1	2	2	1	1	4	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.625	3	3.83333333333333	-1	-1	-1	-1
1001341	.490316713834506	2	6	4	1	1	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.375	3.8	3.33333333333333	-1	-1	-1	-1
1025141	.419569595118585	1	5	4	1	1	1	2	4	4	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	2.4	3	-1	-1	-1	-1
1025142	.325743401950081	2	7	4	1	1	1	2	4	4	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	2	3.5	-1	-1	-1	-1
1029551	1.12792937146835	2	1	8	6	1	4	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.875	3.4	1.83333333333333	-1	-1	-1	-1
1029552	.335424792467489	1	6	2	3	1	2	2	4	4	6	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	3	3.33333333333333	-1	-1	-1	-1
1017231	.351043860353971	2	6	4	1	1	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	3	4	-1	-1	-1	-1
1006401	.253289494031503	1	6	1	1	1	1	2	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	2	1.25	1	2.33333333333333	-1	-1	-1	-1
1006402	.610547187612395	2	6	1	5	2	1	2	5	5	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.625	2	2.66666666666667	-1	-1	-1	-1
1027071	1.55905026996385	1	7	8	1	 	2	2	5	4	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	8	3	2.8	3.83333333333333	-1	-1	-1	-1
1027072	1.55905026996385	1	7	9	1	3	2	2	4	9	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3	3.4	3.5	-1	-1	-1	-1
1002691	1.52049290598171	2	3	4	3	2	4	2	5	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.125	3	3.66666666666667	-1	-1	-1	-1
1002692	1.47783219712534	1	2	4	5	3	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.25	3	2.83333333333333	-1	-1	-1	-1
1043601	1.11988019679547	1	4	9	1	2	1	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	3.125	2.6	3.16666666666667	-1	-1	-1	-1
1043602	.758533075930856	2	4	4	1	2	1	1	5	4	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.875	3.2	3.16666666666667	-1	-1	-1	-1
1036571	1.0437401156177	2	4	4	1	1	1	1	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.375	2.8	3.16666666666667	-1	-1	-1	-1
1046821	.405894835399537	1	7	9	1	1	3	2	5	8	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.875	3.6	3.33333333333333	-1	-1	-1	-1
1032921	.982007084950307	2	2	4	1	1	1	2	5	5	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.75	2	2.5	-1	-1	-1	-1
1023591	.842129483970625	2	7	3	1	1	1	2	4	4	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.25	1.6	2.83333333333333	-1	-1	-1	-1
1023592	1.02585889028446	1	7	4	1	1	1	2	4	3	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	2.625	3.4	3.83333333333333	-1	-1	-1	-1
1016001	1.00810301229095	1	7	2	5	1	2	2	5	5	6	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.875	2	3.33333333333333	-1	-1	-1	-1
1016002	.357639818981869	1	3	3	1	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.125	1.2	2.66666666666667	-1	-1	-1	-1
1017741	.469135773197882	1	4	3	1	1	4	2	5	4	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.375	2.2	3.5	-1	-1	-1	-1
1017742	.573806351105251	1	2	2	2	1	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.5	1.8	3.5	-1	-1	-1	-1
1043171	.773904624366413	2	4	4	1	2	1	1	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	1.625	1.6	1.83333333333333	-1	-1	-1	-1
1022251	.368018602451701	1	3	3	2	2	1	1	9	9	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.875	2.2	4.16666666666667	-1	-1	-1	-1
1022252	1.21020981049113	2	4	2	3	4	1	1	6	9	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.5	2.4	3.66666666666667	-1	-1	-1	-1
1005161	.859555791046741	2	7	4	1	1	1	2	5	3	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.375	1.6	4.83333333333333	-1	-1	-1	-1
1047571	1.05406061732256	1	4	4	1	2	1	1	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4.625	2.6	4.66666666666667	-1	-1	-1	-1
1047572	1.28966067575963	2	4	3	4	2	1	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4.375	1.6	5	-1	-1	-1	-1
1044891	.782843159780717	1	7	3	1	3	1	2	5	4	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.5	4	3.5	-1	-1	-1	-1
1015961	.937870280598449	1	2	2	1	2	4	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2.5	1	3.33333333333333	-1	-1	-1	-1
1002721	.348360881263098	2	6	3	1	2	1	1	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	2.125	1.4	2.33333333333333	-1	-1	-1	-1
1014082	.637578650045935	1	3	2	1	1	1	1	5	1	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4.5	2.2	3.83333333333333	-1	-1	-1	-1
1026611	1.02300332120119	1	5	1	2	3	2	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3.5	2.8	3.83333333333333	-1	-1	-1	-1
1020811	.958561494164146	2	2	9	4	2	4	2	2	1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	4.875	3.8	3	-1	-1	-1	-1
1034791	1.49079235237278	1	7	1	5	4	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	2	3.5	-1	-1	-1	-1
1047921	1.42391669782261	1	2	4	1	2	1	1	5	5	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	3.4	3	-1	-1	-1	-1
1028162	.829348862673324	2	7	2	1	2	1	2	4	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	3.6	5	-1	-1	-1	-1
1023271	.662093610324185	2	5	1	5	2	4	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	8	2.375	1.6	3.5	-1	-1	-1	-1
1040601	.847606308075958	1	4	2	1	1	1	2	5	5	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4.5	3.6	4.66666666666667	-1	-1	-1	-1
1022831	1.34594804110642	2	2	3	1	2	1	1	5	3	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	3.625	2.4	3.66666666666667	-1	-1	-1	-1
1034191	1.34899483610286	2	7	4	2	2	1	1	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	2.625	2	2.83333333333333	-1	-1	-1	-1
1034192	.859233876287884	1	7	3	1	1	1	1	5	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	2.4	2.66666666666667	-1	-1	-1	-1
1039342	.903590691335001	1	7	4	1	4	2	2	5	5	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	3.125	3	4	-1	-1	-1	-1
1048071	2.60925396388687	1	2	9	1	3	4	2	5	5	 	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3.625	2.2	4.16666666666667	-1	-1	-1	-1
1006661	.768741702761005	1	2	3	1	1	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.125	1.2	2.5	-1	-1	-1	-1
1006662	2.03013144930538	2	2	3	4	2	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.375	2.2	3.5	-1	-1	-1	-1
1043681	.862142860430697	1	3	1	1	3	2	1	5	5	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1.75	1.4	3.83333333333333	-1	-1	-1	-1
1015841	.235035876708137	2	6	4	1	1	2	2	9	9	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	1.5	2	3.5	-1	-1	-1	-1
1046151	.317948779710963	2	7	4	1	1	1	2	4	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	8	1.5	2	2.66666666666667	-1	-1	-1	-1
1046152	.420126832889771	1	2	4	1	1	4	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	1.75	3.4	2	-1	-1	-1	-1
1003801	.437914522518741	1	7	3	1	1	1	2	5	4	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.125	3.2	3.16666666666667	-1	-1	-1	-1
1045201	.902518769790068	1	6	2	8	3	1	2	5	5	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.5	2.4	4.16666666666667	-1	-1	-1	-1
1045202	1.00146565699191	2	7	2	5	4	1	2	5	1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	3.2	4.33333333333333	-1	-1	-1	-1
1018661	.607205719537466	1	7	2	1	2	4	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.625	2.4	2.5	-1	-1	-1	-1
1033241	.824269327910872	2	2	3	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.375	1.2	1.83333333333333	-1	-1	-1	-1
1033242	.62840467291917	1	2	4	2	1	1	2	5	5	6	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	1.125	1.6	1.83333333333333	-1	-1	-1	-1
1030011	1.13514871351617	1	1	2	5	2	4	1	5	5	2	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3	2.6	3	-1	-1	-1	-1
1026551	.472196782535166	2	4	9	3	1	2	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	2	3	-1	-1	-1	-1
1027391	.788164130612312	2	7	3	1	1	1	2	5	3	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.375	2.4	3	-1	-1	-1	-1
1027392	.962932626536901	1	7	3	1	2	1	2	5	2	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.75	2.8	4	-1	-1	-1	-1
1036251	.781762157675661	2	7	1	1	2	1	2	5	5	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.5	1.4	4.66666666666667	-1	-1	-1	-1
1035211	.802506667600771	2	3	1	5	3	4	2	5	8	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.375	1.6	3.16666666666667	-1	-1	-1	-1
1013411	.297915224228396	1	7	2	1	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.125	1.8	2.33333333333333	-1	-1	-1	-1
1017061	1.92358419263097	1	5	9	2	3	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.375	2.4	3	-1	-1	-1	-1
1040501	2.79442664510961	1	7	9	1	3	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.75	2.4	3	-1	-1	-1	-1
1036331	1.44341438155781	1	1	2	1	3	1	2	4	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.25	2	3.83333333333333	-1	-1	-1	-1
1036332	1.37364742918454	1	2	2	1	3	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	3.375	2.2	3.33333333333333	-1	-1	-1	-1
1003621	1.79283587817823	1	2	2	3	3	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	4.25	3	4	-1	-1	-1	-1
1000581	.45409884043534	2	4	4	1	1	1	2	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.375	2.2	2.83333333333333	-1	-1	-1	-1
1000582	.266396273617392	1	7	4	2	2	1	2	4	4	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.875	2	3.66666666666667	-1	-1	-1	-1
1020821	1.06776217359648	1	5	9	1	1	1	2	5	4	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	3.125	2.4	3	-1	-1	-1	-1
1020822	1.54809863965543	2	5	9	1	1	1	2	5	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	3.375	1.6	2.16666666666667	-1	-1	-1	-1
1046421	.36238343236985	2	4	4	1	1	4	2	5	5	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	2.125	2.2	2.16666666666667	-1	-1	-1	-1
1028001	.664343393282148	1	7	2	3	2	3	2	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	1.8	1.83333333333333	-1	-1	-1	-1
1015361	.810660654490494	1	6	2	2	4	1	2	5	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3.75	3	4.5	-1	-1	-1	-1
1040621	.735285536315474	1	5	4	1	3	1	2	5	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.625	3.4	4.66666666666667	-1	-1	-1	-1
1032961	.796305238537678	1	2	3	1	1	1	1	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.875	3.2	3.16666666666667	-1	-1	-1	-1
1029321	.885267248658795	1	7	1	1	1	2	2	8	8	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.625	2.2	3.83333333333333	-1	-1	-1	-1
1048021	.179992355210428	1	4	4	1	2	4	1	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.25	3.2	4	-1	-1	-1	-1
1031601	.866392265817756	1	1	9	1	4	2	1	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.75	2.8	3.5	-1	-1	-1	-1
1028311	1.73528768002592	1	7	9	6	4	1	2	3	3	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.125	3.6	3.66666666666667	-1	-1	-1	-1
1041471	1.01579596786674	1	7	2	1	2	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	2.625	2.8	3.83333333333333	-1	-1	-1	-1
1039751	.721210490075202	1	3	3	2	1	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.375	3.4	3	-1	-1	-1	-1
1039752	1.75610614013346	2	3	3	5	3	1	2	4	4	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	2.4	3.5	-1	-1	-1	-1
1019371	.821311795413939	1	7	4	1	2	3	2	2	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3.625	2.8	3.66666666666667	-1	-1	-1	-1
1045421	.710403080427556	2	7	3	1	1	1	2	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	1.75	2.2	2.33333333333333	-1	-1	-1	-1
1045422	.867928720330531	1	7	4	2	1	1	2	5	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2	2	3	-1	-1	-1	-1
1036621	.267090966141806	1	3	1	3	1	4	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.5	1.4	2.5	-1	-1	-1	-1
1008921	.232469876597667	2	7	3	1	1	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	4	3.83333333333333	-1	-1	-1	-1
1035421	.938187150601682	1	7	1	5	3	3	2	4	3	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3.125	3	3.66666666666667	-1	-1	-1	-1
1014141	2.15483709612201	1	4	9	3	3	1	2	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.375	2.4	3.83333333333333	-1	-1	-1	-1
1017751	.781831775303268	1	7	1	1	1	3	2	5	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	2.6	3.16666666666667	-1	-1	-1	-1
1007841	.736063971783241	2	4	2	5	1	1	2	5	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.75	3.8	3.66666666666667	-1	-1	-1	-1
1007842	.490498621787289	1	3	3	2	1	1	2	8	8	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.125	3	3.5	-1	-1	-1	-1
1005491	.257201019491908	2	7	9	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	1.2	4	-1	-1	-1	-1
1005492	.45882847688274	1	7	9	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.625	2	3.83333333333333	-1	-1	-1	-1
1032491	.924913152204386	2	7	9	1	1	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.25	2	3.83333333333333	-1	-1	-1	-1
1008941	.826384920369246	2	3	4	1	1	1	1	3	3	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.75	4.6	3.33333333333333	-1	-1	-1	-1
1008942	.594663092005471	1	3	4	1	1	1	1	1	1	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	2.6	3.16666666666667	-1	-1	-1	-1
1012021	.256863465990617	1	3	3	1	1	4	2	5	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	1.625	3.4	1.5	-1	-1	-1	-1
1012421	.344483541440802	1	2	3	2	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.375	2.2	2.66666666666667	-1	-1	-1	-1
1018181	2.43897625006842	2	1	4	5	2	4	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	3.2	3.33333333333333	-1	-1	-1	-1
1019591	1.25792227827899	1	1	2	1	3	4	2	5	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	3.625	3	3.16666666666667	-1	-1	-1	-1
1019592	1.59013664761763	2	2	3	3	2	4	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	5	1.8	3.66666666666667	-1	-1	-1	-1
1044551	.825146047088202	1	4	3	1	1	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.875	2	4	-1	-1	-1	-1
1044552	.97822731663678	1	3	3	1	2	1	2	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	4.375	1.6	4.33333333333333	-1	-1	-1	-1
1042011	1.05497816934541	1	7	1	1	1	3	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.75	2	3.33333333333333	-1	-1	-1	-1
1047981	.721083718333883	1	7	3	1	1	3	2	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.5	2.8	3.83333333333333	-1	-1	-1	-1
1037771	1.1265736972571	2	3	4	4	2	4	2	5	5	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.375	2	3.83333333333333	-1	-1	-1	-1
1025151	.589850691890809	2	3	3	1	1	1	1	4	2	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3.75	4.8	4.5	-1	-1	-1	-1
1025152	.366717322576089	1	2	4	2	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	2.5	2	2.83333333333333	-1	-1	-1	-1
1044021	.179462047531763	1	3	2	1	1	4	1	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.375	2.6	4	-1	-1	-1	-1
1025211	.599561787116331	2	5	2	1	2	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.25	2.4	2.83333333333333	-1	-1	-1	-1
1025212	.831018854834961	1	5	2	5	3	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	2.2	3	-1	-1	-1	-1
1019081	.339562322979834	1	3	4	1	1	1	1	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.4	3.83333333333333	-1	-1	-1	-1
1018581	.783033673493094	2	7	1	4	4	1	2	3	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.5	1.8	4	-1	-1	-1	-1
1034371	.609608922416456	2	7	3	3	3	1	2	4	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3.75	1.8	4.5	-1	-1	-1	-1
1011731	.572809091943549	2	3	9	1	1	2	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	3.75	2.6	4	-1	-1	-1	-1
1040791	.607252428039535	1	6	9	1	3	1	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3.125	5	4	-1	-1	-1	-1
1026281	.649984416325363	2	2	4	1	1	1	2	4	4	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	2.625	2.4	3.5	-1	-1	-1	-1
1026282	.418449807745293	1	2	4	1	1	1	2	5	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.375	1.4	2.66666666666667	-1	-1	-1	-1
1030431	.933975966657231	1	3	4	1	1	1	1	3	3	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.125	1.2	2	-1	-1	-1	-1
1030432	1.29791757566407	2	3	9	2	1	1	1	3	4	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2	2	2.66666666666667	-1	-1	-1	-1
1004091	.458771589844325	1	7	9	1	1	3	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.875	1.2	2.66666666666667	-1	-1	-1	-1
1005981	2.11971301476716	1	7	2	2	2	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	1.875	1.4	2.66666666666667	-1	-1	-1	-1
1005982	.826239453357085	1	2	3	5	1	4	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	2.25	2.2	2.16666666666667	-1	-1	-1	-1
1031611	.372075387199035	1	5	4	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.25	1.4	1.66666666666667	-1	-1	-1	-1
1031612	.5724275303682	2	5	4	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.125	1.6	1.83333333333333	-1	-1	-1	-1
1002051	1.32454569504798	2	6	2	5	3	1	2	5	5	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.4	3.83333333333333	-1	-1	-1	-1
1002052	.562365557551535	1	6	2	1	1	1	2	5	5	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	3	3.2	3.5	-1	-1	-1	-1
1014371	.796346783583991	1	3	4	1	1	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.375	1.6	1.83333333333333	-1	-1	-1	-1
1003071	.822403955331433	1	2	3	1	1	1	2	5	5	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	1.75	2.2	1.83333333333333	-1	-1	-1	-1
1037161	.521058505004165	1	2	2	5	1	1	1	5	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	1.625	2	3.5	-1	-1	-1	-1
1010591	.749135883205259	1	4	4	1	1	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	2.5	2	3	-1	-1	-1	-1
1010592	1.20719767593333	2	3	4	1	1	1	1	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	1.875	1.6	2.16666666666667	-1	-1	-1	-1
1021911	1.40957261773243	1	3	9	2	3	4	2	5	5	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	4.375	2.8	4.66666666666667	-1	-1	-1	-1
1024841	1.06855912628489	2	2	3	1	1	1	2	5	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	3.625	1.8	4.5	-1	-1	-1	-1
1014911	1.64251106310244	2	4	9	1	1	1	1	5	5	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	8	1	1.8	2	-1	-1	-1	-1
1011471	1.33839621998797	2	4	3	1	2	1	1	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3.125	2.6	3	-1	-1	-1	-1
1011472	1.27328397460357	1	3	3	1	3	1	1	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.25	2.4	3.83333333333333	-1	-1	-1	-1
1016531	.530586683325779	1	2	1	1	1	2	1	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	2.5	3	3.5	-1	-1	-1	-1
1008981	.812311357880629	1	7	9	1	1	1	2	5	1	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	3.25	3.2	3.66666666666667	-1	-1	-1	-1
1008982	1.56151887661574	2	7	2	1	3	1	2	5	3	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3.375	3.8	4.33333333333333	-1	-1	-1	-1
1028061	.362863129279596	1	5	2	1	1	1	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	1.375	2.4	3	-1	-1	-1	-1
1007751	1.94332794174047	1	4	3	1	2	1	2	5	5	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	5	3.2	4.16666666666667	-1	-1	-1	-1
1007752	4.73490839507727	2	4	3	1	4	1	2	5	5	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	5	2.6	4.66666666666667	-1	-1	-1	-1
1030591	1.58830083137114	1	4	1	5	3	2	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	1.125	1	2.16666666666667	-1	-1	-1	-1
1030592	3.47090297241704	2	1	1	5	3	4	2	5	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	1	1	2.33333333333333	-1	-1	-1	-1
1010971	.546956440524097	1	3	3	1	1	1	1	5	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	2.125	2.4	2.33333333333333	-1	-1	-1	-1
1010972	.74999729006552	2	3	3	1	1	1	1	5	5	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	1.375	1.6	2	-1	-1	-1	-1
